source_path,result_run_id,condition_id,agent_a_type,agent_b_model,agent_b_size,scenario_key,persona_key,speech_pattern_key,tts_engine,asr_engine,asr_search_width,task_success,route_valid,route_reaches_goal,outcome_band,outcome_rank
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_233732_b-n0001,20260710_233732_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_233828_b-n0001,20260710_233828_b-n0001,C-MPCC-DST-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-c8887a80cf-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_234459_b-n0001,20260710_234459_b-n0001,C-MT-DST-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-eb37d7234d-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,delay_sensitive_traveler,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_234729_b-n0001,20260710_234729_b-n0001,C-CEE-RAN-SC-PIP-VOS-TL1-DEFAU-SML-I0-79c5f3a0fd-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,crowded_event_exit,risk_averse_novice,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_234803_b-n0001,20260710_234803_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_234829_b-n0001,20260710_234829_b-n0001,C-MPCC-DST-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-c8887a80cf-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_235630_b-n0001,20260710_235630_b-n0001,C-MT-DST-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-eb37d7234d-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,delay_sensitive_traveler,hesitant,piper,vosk,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_235830_b-n0001,20260710_235830_b-n0001,C-CEE-RAN-SC-PIP-VOS-TL1-DEFAU-SML-I0-79c5f3a0fd-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,crowded_event_exit,risk_averse_novice,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_000030_b-n0001,20260711_000030_b-n0001,C-MPCC-DST-MC-PIP-VOS-TL1-DEFAU-SML-I0-614507884b-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_000230_b-n0001,20260711_000230_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_000430_b-n0001,20260711_000430_b-n0001,C-MPCC-FC-MC-PIP-FWH-TL1-DEFAU-SML-I0-c7bbc557ea-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_000931_b-n0001,20260711_000931_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_000932_b-n0001,20260711_000932_b-n0001,C-MPCC-DST-MC-PIP-VOS-TL1-DEFAU-SML-I0-614507884b-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_001301_b-n0001,20260711_001301_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_001504_b-n0001,20260711_001504_b-n0001,C-MPCC-FC-MC-PIP-FWH-TL1-DEFAU-SML-I0-c7bbc557ea-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,mostly_clean,piper,faster_whisper,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_001901_b-n0001,20260711_001901_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_002202_b-n0001,20260711_002202_b-n0001,C-MPCC-DST-SC-PIP-VOS-TL1-DEFAU-SML-I0-d6e114c36a-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_002702_b-n0001,20260711_002702_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_003003_b-n0001,20260711_003003_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_003203_b-n0001,20260711_003203_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-b6562cf3d4-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_003303_b-n0001,20260711_003303_b-n0001,C-MPCC-DST-SC-PIP-VOS-TL1-DEFAU-SML-I0-d6e114c36a-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_003633_b-n0001,20260711_003633_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-7891cd87dd-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,risk_averse_novice,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_003733_b-n0001,20260711_003733_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_004003_b-n0001,20260711_004003_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_004234_b-n0001,20260711_004234_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-b6562cf3d4-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,hesitant,piper,vosk,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_004736_b-n0001,20260711_004736_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-7891cd87dd-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,risk_averse_novice,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_005005_b-n0001,20260711_005005_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_005135_b-n0001,20260711_005135_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_005605_b-n0001,20260711_005605_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_010106_b-n0001,20260711_010106_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_010107_b-n0001,20260711_010107_b-n0001,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,risk_averse_novice,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_010136_b-n0001,20260711_010136_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_010706_b-n0001,20260711_010706_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_011036_b-n0001,20260711_011036_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,crowd_averse_rider,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_011136_b-n0001_02,20260711_011136_b-n0001_02,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,risk_averse_novice,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_011506_b-n0001,20260711_011506_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-eb4da7d0a8-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_011506_b-n0001_02,20260711_011506_b-n0001_02,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_012109_b-n0001,20260711_012109_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,crowd_averse_rider,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_012438_b-n0001,20260711_012438_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-eb4da7d0a8-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_012539_b-n0001,20260711_012539_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_012638_b-n0001,20260711_012638_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-294a9024e3-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,risk_averse_novice,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_013438_b-n0001,20260711_013438_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-bb5c33ff3b-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,crowd_averse_rider,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_013509_b-n0001,20260711_013509_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_013709_b-n0001,20260711_013709_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-294a9024e3-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,risk_averse_novice,hesitant,piper,vosk,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_013739_b-n0001,20260711_013739_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_014439_b-n0001,20260711_014439_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_014510_b-n0001,20260711_014510_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-bb5c33ff3b-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,crowd_averse_rider,hesitant,piper,vosk,6,False,True,True,semi_successful,0.5
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_014809_b-n0001,20260711_014809_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_015512_b-n0001,20260711_015512_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_020012_b-n0001,20260711_020012_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_020514_b-n0001,20260711_020514_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260711_021015_b-n0001,20260711_021015_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_152613_b-n0001,20260711_152613_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_153746_b-n0001,20260711_153746_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_155549_b-n0001,20260711_155549_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-5b94920bfc-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_161151_b-n0001,20260711_161151_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-5b94920bfc-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,hesitant,piper,vosk,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_161752_b-n0001,20260711_161752_b-n0001,C-MT-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-a971e6256d-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,midday_transfer,risk_averse_novice,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_163055_b-n0001,20260711_163055_b-n0001,C-MT-FC-CLEAN-PIP-FWH-MP3M4-DEFAU-MED-I0-822f2e47a0-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,midday_transfer,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_163155_b-n0001,20260711_163155_b-n0001,C-MT-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-a971e6256d-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,midday_transfer,risk_averse_novice,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_163827_b-n0001,20260711_163827_b-n0001,C-AC-CAR-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-4790f491a9-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,airport_connection,crowd_averse_rider,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_164528_b-n0001,20260711_164528_b-n0001,C-MT-FC-CLEAN-PIP-FWH-MP3M4-DEFAU-MED-I0-822f2e47a0-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,midday_transfer,focused_commuter,clean,piper,faster_whisper,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_164958_b-n0001,20260711_164958_b-n0001,C-AC-CAR-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-4790f491a9-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,airport_connection,crowd_averse_rider,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_170200_b-n0001,20260711_170200_b-n0001,C-MT-CAR-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-400501dfd8-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,midday_transfer,crowd_averse_rider,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_170200_b-n0001_02,20260711_170200_b-n0001_02,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-4fd7adbe12-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,crowded_event_exit,delay_sensitive_traveler,hesitant,file,file,6,True,True,True,successful,1.0
