source_run,condition_id,model_comparison_condition_key,condition_state,agent_a_type,agent_b_model,agent_b_llm_size,tts_engine,asr_engine,run_type,scenario_key,persona_key,speech_pattern_key,agent_a_audio_persona,agent_b_audio_persona,phase_order,phase,observation_count,total_processing_sec,mean_processing_sec,maximum_processing_sec,pipeline_success_rate,error_count,misinterpreted_token_count,correction_count,valid_route_parse_rate,candidate_count,evidence_source
20260714_030243_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-f23f563228-T,MC-d53b46b1d73d,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,9,211.632603,23.514733666666665,31.012774,,,,,,,runtime event telemetry; no retrospective substitution
20260714_095658_b-n0001,C-CEE-CAR-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-ceca03086e-A,MC-e095d02b6a5e,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,audio_variant,crowded_event_exit,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,6,speech_pipeline,13,84.645633,6.511202538461538,12.111481,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_102509_b-n0001,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-251542fce4-T,MC-2004c3f1b4fd,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,1,natural_language_generation,9,1287.579395,143.06437722222222,369.146454,,,,,,,runtime event telemetry; no retrospective substitution
20260714_102509_b-n0001,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-251542fce4-T,MC-2004c3f1b4fd,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,2,text_to_speech,9,13.653447,1.5170496666666666,2.582324,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_102509_b-n0001,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-251542fce4-T,MC-2004c3f1b4fd,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,3,automatic_speech_recognition,9,0.295244,0.03280488888888889,0.047139,1.0,0,1,0,,,runtime event telemetry; no retrospective substitution
20260714_102509_b-n0001,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-251542fce4-T,MC-2004c3f1b4fd,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,4,natural_language_understanding,4,0.016393,0.00409825,0.005851,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260714_102509_b-n0001,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-251542fce4-T,MC-2004c3f1b4fd,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,5,dialogue_management,4,0.027548999999999997,0.006887249999999999,0.010665,,,,,,4,runtime event telemetry; no retrospective substitution
20260714_102509_b-n0001,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-251542fce4-T,MC-2004c3f1b4fd,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,6,speech_pipeline,9,13.954886,1.5505428888888888,2.629103,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_104856_b-n0001,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-251542fce4-A,MC-0714e679170c,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,audio_variant,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,1,natural_language_generation,9,1323.49552,147.05505777777776,333.454447,,,,,,,runtime event telemetry; no retrospective substitution
20260714_104856_b-n0001,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-251542fce4-A,MC-0714e679170c,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,audio_variant,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,2,text_to_speech,9,24.16591,2.685101111111111,5.059142,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_104856_b-n0001,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-251542fce4-A,MC-0714e679170c,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,audio_variant,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,3,automatic_speech_recognition,9,105.893868,11.765985333333333,15.883984,1.0,0,7,0,,,runtime event telemetry; no retrospective substitution
20260714_104856_b-n0001,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-251542fce4-A,MC-0714e679170c,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,audio_variant,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,4,natural_language_understanding,4,0.018517,0.00462925,0.005985,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260714_104856_b-n0001,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-251542fce4-A,MC-0714e679170c,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,audio_variant,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,5,dialogue_management,4,0.030397,0.00759925,0.010981,,,,,,4,runtime event telemetry; no retrospective substitution
20260714_104856_b-n0001,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-251542fce4-A,MC-0714e679170c,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,audio_variant,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,6,speech_pipeline,9,165.166266,18.351807333333333,25.027148,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_111610_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-c757a9440d-T,MC-38329ee53e78,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,1,natural_language_generation,17,1830.955942,107.70329070588235,358.4857,,,,,,,runtime event telemetry; no retrospective substitution
20260714_111610_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-c757a9440d-T,MC-38329ee53e78,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,2,text_to_speech,17,19.226665,1.130980294117647,1.726492,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_111610_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-c757a9440d-T,MC-38329ee53e78,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,3,automatic_speech_recognition,17,0.045474,0.0026749411764705883,0.003312,1.0,0,4,0,,,runtime event telemetry; no retrospective substitution
20260714_111610_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-c757a9440d-T,MC-38329ee53e78,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,4,natural_language_understanding,8,0.068952,0.008619,0.023741,,,,,0.625,,runtime event telemetry; no retrospective substitution
20260714_111610_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-c757a9440d-T,MC-38329ee53e78,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,5,dialogue_management,8,0.036358,0.00454475,0.00987,,,,,,5,runtime event telemetry; no retrospective substitution
20260714_111610_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-c757a9440d-T,MC-38329ee53e78,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,6,speech_pipeline,17,19.281195,1.1341879411764706,1.72988,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_114909_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-c757a9440d-A,MC-5cb1309657fc,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,audio_variant,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,1,natural_language_generation,5,0.041755,0.008351,0.027975,,,,,,,runtime event telemetry; no retrospective substitution
20260714_114909_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-c757a9440d-A,MC-5cb1309657fc,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,audio_variant,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,2,text_to_speech,5,11.96983,2.393966,5.471976,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_114909_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-c757a9440d-A,MC-5cb1309657fc,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,audio_variant,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,3,automatic_speech_recognition,5,9.724167,1.9448333999999998,3.430214,1.0,0,15,0,,,runtime event telemetry; no retrospective substitution
20260714_114909_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-c757a9440d-A,MC-5cb1309657fc,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,audio_variant,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,4,natural_language_understanding,2,0.000878,0.000439,0.000448,,,,,0.0,,runtime event telemetry; no retrospective substitution
20260714_114909_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-c757a9440d-A,MC-5cb1309657fc,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,audio_variant,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,5,dialogue_management,2,0.000248,0.000124,0.000126,,,,,,0,runtime event telemetry; no retrospective substitution
20260714_114909_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-c757a9440d-A,MC-5cb1309657fc,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,audio_variant,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,6,speech_pipeline,5,33.947195,6.789439,12.460508,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_115109_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-ef0bd214a0-T,MC-081e4f009fb7,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,mostly_clean,neutral_caller,clear_operator,1,natural_language_generation,9,1306.529405,145.1699338888889,326.930386,,,,,,,runtime event telemetry; no retrospective substitution
20260714_115109_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-ef0bd214a0-T,MC-081e4f009fb7,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,mostly_clean,neutral_caller,clear_operator,2,text_to_speech,9,11.443813,1.271534777777778,1.982004,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_115109_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-ef0bd214a0-T,MC-081e4f009fb7,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,mostly_clean,neutral_caller,clear_operator,3,automatic_speech_recognition,9,0.277951,0.030883444444444446,0.044026,1.0,0,0,0,,,runtime event telemetry; no retrospective substitution
20260714_115109_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-ef0bd214a0-T,MC-081e4f009fb7,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,mostly_clean,neutral_caller,clear_operator,4,natural_language_understanding,4,0.010835,0.00270875,0.003978,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260714_115109_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-ef0bd214a0-T,MC-081e4f009fb7,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,mostly_clean,neutral_caller,clear_operator,5,dialogue_management,4,0.0277,0.006925,0.008996,,,,,,4,runtime event telemetry; no retrospective substitution
20260714_115109_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-ef0bd214a0-T,MC-081e4f009fb7,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,mostly_clean,neutral_caller,clear_operator,6,speech_pipeline,9,11.726938,1.3029931111111113,2.019814,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_121450_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-ef0bd214a0-A,MC-077fb45d0735,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,mostly_clean,neutral_caller,clear_operator,1,natural_language_generation,11,1309.522313,119.047483,326.817346,,,,,,,runtime event telemetry; no retrospective substitution
20260714_121450_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-ef0bd214a0-A,MC-077fb45d0735,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,mostly_clean,neutral_caller,clear_operator,2,text_to_speech,11,27.555291,2.5050264545454546,5.391759,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_121450_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-ef0bd214a0-A,MC-077fb45d0735,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,mostly_clean,neutral_caller,clear_operator,3,automatic_speech_recognition,11,132.392028,12.03563890909091,16.420368,1.0,0,11,4,,,runtime event telemetry; no retrospective substitution
20260714_121450_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-ef0bd214a0-A,MC-077fb45d0735,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,mostly_clean,neutral_caller,clear_operator,4,natural_language_understanding,5,0.013634,0.0027268,0.005469,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260714_121450_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-ef0bd214a0-A,MC-077fb45d0735,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,mostly_clean,neutral_caller,clear_operator,5,dialogue_management,5,0.023753,0.0047506,0.00874,,,,,,4,runtime event telemetry; no retrospective substitution
20260714_121450_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-ef0bd214a0-A,MC-077fb45d0735,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,mostly_clean,neutral_caller,clear_operator,6,speech_pipeline,11,192.587322,17.507938363636363,25.242096,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_124218_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-c8cdc3a140-T,MC-d53dc89d532d,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,1,natural_language_generation,9,1327.526861,147.50298455555557,334.647848,,,,,,,runtime event telemetry; no retrospective substitution
20260714_124218_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-c8cdc3a140-T,MC-d53dc89d532d,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,2,text_to_speech,9,12.769031,1.4187812222222222,2.05185,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_124218_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-c8cdc3a140-T,MC-d53dc89d532d,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,3,automatic_speech_recognition,9,0.296619,0.03295766666666667,0.046748,1.0,0,0,0,,,runtime event telemetry; no retrospective substitution
20260714_124218_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-c8cdc3a140-T,MC-d53dc89d532d,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,4,natural_language_understanding,4,0.010015999999999999,0.0025039999999999997,0.004055,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260714_124218_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-c8cdc3a140-T,MC-d53dc89d532d,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,5,dialogue_management,4,0.033607,0.00840175,0.014247,,,,,,4,runtime event telemetry; no retrospective substitution
20260714_124218_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-c8cdc3a140-T,MC-d53dc89d532d,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,6,speech_pipeline,9,13.071169,1.452352111111111,2.090576,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_130619_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-c8cdc3a140-A,MC-f46b0d0ab25d,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,1,natural_language_generation,20,2187.902576,109.3951288,329.04552,,,,,,,runtime event telemetry; no retrospective substitution
20260714_130619_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-c8cdc3a140-A,MC-f46b0d0ab25d,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,2,text_to_speech,20,39.660347,1.9830173500000001,5.947743,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_130619_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-c8cdc3a140-A,MC-f46b0d0ab25d,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,3,automatic_speech_recognition,20,29.908321,1.49541605,2.837709,1.0,0,57,10,,,runtime event telemetry; no retrospective substitution
20260714_130619_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-c8cdc3a140-A,MC-f46b0d0ab25d,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,4,natural_language_understanding,10,0.0112,0.00112,0.003562,,,,,0.5714285714285714,,runtime event telemetry; no retrospective substitution
20260714_130619_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-c8cdc3a140-A,MC-f46b0d0ab25d,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,5,dialogue_management,10,0.025169,0.0025169,0.010553,,,,,,4,runtime event telemetry; no retrospective substitution
20260714_130619_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-c8cdc3a140-A,MC-f46b0d0ab25d,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,6,speech_pipeline,20,122.696427,6.13482135,12.943558,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_134805_b-n0001,C-MPCC-FC-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-f710604b15-T,MC-626d7f82e977,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,1,natural_language_generation,11,1366.014234,124.18311218181817,348.368112,,,,,,,runtime event telemetry; no retrospective substitution
20260714_134805_b-n0001,C-MPCC-FC-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-f710604b15-T,MC-626d7f82e977,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,2,text_to_speech,11,13.220818,1.2018925454545455,1.732452,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_134805_b-n0001,C-MPCC-FC-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-f710604b15-T,MC-626d7f82e977,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,3,automatic_speech_recognition,11,0.034512,0.0031374545454545457,0.005945,1.0,0,3,0,,,runtime event telemetry; no retrospective substitution
20260714_134805_b-n0001,C-MPCC-FC-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-f710604b15-T,MC-626d7f82e977,completed,tinyllama,Phi-3-mini-4k-instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,4,natural_language_understanding,5,0.047459,0.0094918,0.016206,,,,,0.8,,runtime event telemetry; no retrospective substitution
